Timestamp,Velocity(m/s),Voltage(V),Current(A),Power(W),TargetSpeed(m/s)
2026-07-08 23:00:29,0.978,12.587,35.64,448.601,1
2026-07-08 23:00:29,0.978,12.587,25.67,323.108,1
2026-07-08 23:00:29,0.978,12.587,25.67,323.108,1
2026-07-08 23:00:29,0.978,12.587,25.67,323.108,1
2026-07-08 23:00:29,0.978,12.587,34.64,436.014,1
2026-07-08 23:00:29,0.978,12.587,34.64,436.014,1
2026-07-08 23:00:29,0.977,12.587,25.5,320.969,1
2026-07-08 23:00:29,0.977,12.587,25.5,320.969,1
2026-07-08 23:00:30,0.977,12.587,25.5,320.969,1
2026-07-08 23:00:30,0.978,12.587,33.15,417.259,1
2026-07-08 23:00:30,0.978,12.587,33.15,417.259,1
2026-07-08 23:00:30,0.978,12.587,25.5,320.969,1
2026-07-08 23:00:30,0.978,12.587,25.5,320.969,1
2026-07-08 23:00:30,0.978,12.587,25.5,320.969,1
2026-07-08 23:00:30,0.977,12.587,25.84,325.248,1
2026-07-08 23:00:30,0.977,12.587,25.84,325.248,1
2026-07-08 23:00:30,0.977,12.587,25.42,319.962,1
2026-07-08 23:00:30,0.977,12.587,25.42,319.962,1
2026-07-08 23:00:31,0.977,12.587,25.42,319.962,1
2026-07-08 23:00:31,0.978,12.587,27.83,350.296,1
2026-07-08 23:00:31,0.978,12.587,27.83,350.296,1
2026-07-08 23:00:31,0.978,12.587,25.5,320.969,1
2026-07-08 23:00:31,0.978,12.587,25.5,320.969,1
2026-07-08 23:00:31,0.978,12.587,25.5,320.969,1
2026-07-08 23:00:31,0.978,12.587,29.16,367.037,1
2026-07-08 23:00:31,0.978,12.587,29.16,367.037,1
2026-07-08 23:00:31,0.977,12.587,25.42,319.962,1
2026-07-08 23:00:31,0.977,12.587,25.42,319.962,1
2026-07-08 23:00:32,0.977,12.587,25.42,319.962,1
2026-07-08 23:00:32,0.977,12.587,25.84,325.248,1
2026-07-08 23:00:32,0.977,12.587,25.84,325.248,1
2026-07-08 23:00:32,0.978,12.587,25.42,319.962,1
2026-07-08 23:00:32,0.978,12.587,25.42,319.962,1
2026-07-08 23:00:32,0.978,12.587,25.42,319.962,1
2026-07-08 23:00:32,0.978,12.587,25.75,324.115,1
2026-07-08 23:00:32,0.978,12.587,25.75,324.115,1
2026-07-08 23:00:32,0.979,12.587,25.59,322.101,1
